scene,objective,predictor,target,seed,lr,FP,outside,n_eval,final_loss,rmse_interior,optimizer_gap,settle_frac,pred_std,collapsed,failed
fronto_d1.0,position+conf_noclip,free,clean,1005,0.05,0.0,1.0,96,-0.5208982229232788,1.8097770802587314e-06,nan,0.0018422603607177734,0.4916203312739281,False,False
fronto_d1.0,position+conf_noclip,free,clean,1006,0.05,0.0,1.0,96,-0.5218730568885803,1.8097770802587314e-06,nan,0.0006144046783447266,0.4912543679745508,False,False
fronto_d1.0,position+conf_noclip,free,clean,1007,0.05,0.0,1.0,96,-0.5221431851387024,1.8097770802587314e-06,nan,0.0018422603607177734,0.4914993188744684,False,False
fronto_d1.0,position+conf_noclip,free,clean,1008,0.05,0.0,1.0,96,-0.5216459035873413,1.8097770802587314e-06,nan,0.0018320083618164062,0.49100578161620906,False,False
fronto_d1.0,position+conf_noclip,free,clean,1009,0.05,0.0,1.0,96,-0.5212050676345825,1.8097770802587314e-06,nan,0.0018422603607177734,0.49100572415726296,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,-0.5160039663314819,1.8097770802587314e-06,nan,0.0007908344268798828,0.488903079636944,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1001,0.05,0.2916666666666667,0.7083333333333334,96,-0.5146839618682861,1.8097770802587314e-06,nan,0.001743316650390625,0.4880703967544919,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,-0.5157674551010132,1.8097770802587314e-06,nan,0.0014777183532714844,0.48838359790367575,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1003,0.05,0.2916666666666667,0.7083333333333334,96,-0.5159419775009155,1.8097770802587314e-06,nan,0.0013918876647949219,0.48892465243200095,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1004,0.05,0.2916666666666667,0.7083333333333334,96,-0.514771044254303,1.8097770802587314e-06,nan,0.0017848014831542969,0.4888038529913705,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1005,0.05,0.3020833333333333,0.6979166666666666,96,-0.5148589015007019,1.8097770802587314e-06,nan,0.001859426498413086,0.48918379623642255,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1006,0.05,0.2916666666666667,0.7083333333333334,96,-0.5164217352867126,1.8097770802587314e-06,nan,0.000827789306640625,0.4888145960508761,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1007,0.05,0.2916666666666667,0.7083333333333334,96,-0.5165528655052185,1.8097770802587314e-06,nan,0.0014433860778808594,0.48910138644385986,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1008,0.05,0.2916666666666667,0.7083333333333334,96,-0.5160022974014282,1.8097770802587314e-06,nan,0.001157522201538086,0.48853766603555127,False,False
fronto_d1.0,position+conf_noclip,free,mixed,1009,0.05,0.2916666666666667,0.7083333333333334,96,-0.515464723110199,1.8097770802587314e-06,nan,0.001984834671020508,0.48853761656968303,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1000,0.01,0.07291666666666667,0.9270833333333334,96,-0.2975338399410248,5.181403578089825e-05,nan,0.0032472610473632812,0.49046960044579124,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1001,0.01,0.052083333333333336,0.9479166666666666,96,-0.32270941138267517,2.6459526187248607e-05,nan,0.0012919902801513672,0.4907335995705523,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1002,0.01,0.03125,0.96875,96,-0.3002582788467407,0.00010631671436883221,nan,0.0021528005599975586,0.4909416615606881,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1003,0.01,0.07291666666666667,0.9270833333333334,96,-0.31995904445648193,6.358616530305477e-05,nan,0.0015573501586914062,0.49040113652114126,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1004,0.01,0.0625,0.9375,96,-0.3209947347640991,2.777935452616229e-05,nan,0.002148866653442383,0.4907396850747332,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1005,0.01,0.020833333333333332,0.9791666666666666,96,-0.3203903138637543,6.327412689834524e-05,nan,0.009334087371826172,0.4910506672150841,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1006,0.01,0.0,1.0,96,0.023982461541891098,0.6295849343883755,nan,9.012222290039062e-05,0.0,True,True
fronto_d1.0,position+conf_noclip,cnn_small,clean,1007,0.01,0.041666666666666664,0.9583333333333334,96,-0.30177509784698486,2.0758568779932326e-05,nan,0.003411531448364258,0.4907255916453072,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1008,0.01,0.052083333333333336,0.9479166666666666,96,-0.3162444233894348,2.2475554141399767e-05,nan,0.003970146179199219,0.4907104737906194,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,1009,0.01,0.07291666666666667,0.9270833333333334,96,-0.3186786472797394,8.150146333093074e-05,nan,0.0018808841705322266,0.49039762833003286,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1000,0.01,0.28125,0.71875,96,-0.32540690898895264,9.6690232804563e-05,nan,0.0005145072937011719,0.4888247037652682,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1001,0.01,0.2708333333333333,0.7291666666666666,96,-0.32870981097221375,2.9463614917089946e-05,nan,0.0015181303024291992,0.4888904858488581,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1002,0.01,0.2708333333333333,0.7291666666666666,96,-0.30585968494415283,8.974021481271402e-05,nan,0.0006313323974609375,0.4888721935456458,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1003,0.01,0.2708333333333333,0.7291666666666666,96,-0.3244861364364624,5.6375431392958595e-05,nan,0.0019729137420654297,0.48877382965857696,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1004,0.01,0.2708333333333333,0.7291666666666666,96,-0.32346612215042114,8.690065478190898e-05,nan,0.0014531612396240234,0.48883274132116333,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1005,0.01,0.2916666666666667,0.7083333333333334,96,-0.32027533650398254,0.0002003440069601944,nan,0.002041339874267578,0.4888515593456809,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1006,0.01,0.2916666666666667,0.7083333333333334,96,-0.3157786726951599,8.158097556869066e-06,nan,0.0021483898162841797,0.48882991583892954,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1007,0.01,0.2916666666666667,0.7083333333333334,96,-0.3073917627334595,3.842318085956165e-05,nan,0.0011736154556274414,0.48882820409857747,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1008,0.01,0.28125,0.71875,96,-0.31914275884628296,5.953436730450407e-05,nan,0.0009539127349853516,0.48882184331381856,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,1009,0.01,0.2916666666666667,0.7083333333333334,96,-0.3298858404159546,4.311819238094742e-05,nan,0.0010790824890136719,0.4888729859041611,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1000,0.01,0.041666666666666664,0.9583333333333334,96,-0.2911602258682251,0.0001987647930067703,nan,0.002831697463989258,0.4907718769008656,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1001,0.01,0.0,1.0,96,-0.13263604044914246,0.00012012691344772474,nan,0.001055002212524414,0.4911729046458755,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1002,0.01,0.041666666666666664,0.9583333333333334,96,-0.2651071846485138,4.363162193285734e-05,nan,0.002290964126586914,0.49081307819015185,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1003,0.01,0.041666666666666664,0.9583333333333334,96,-0.2779037654399872,0.00020101339846974992,nan,0.004167318344116211,0.4911873511213696,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1004,0.01,0.09375,0.90625,96,-0.3022442162036896,0.00039949609835807673,nan,0.009647607803344727,0.490350175563014,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1005,0.01,0.0625,0.9375,96,-0.3008473217487335,9.30969576487276e-05,nan,0.0009748935699462891,0.49057901114474695,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1006,0.01,0.0625,0.9375,96,-0.2984691858291626,0.0001898777980690833,nan,0.0013737678527832031,0.49045232221852364,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1007,0.01,0.0,1.0,96,0.03324071317911148,0.6295846341789187,nan,0.0001983642578125,0.0,True,True
fronto_d1.0,position+conf_noclip,cnn_large,clean,1008,0.01,0.07291666666666667,0.9270833333333334,96,-0.23497767746448517,0.00023487179193293765,nan,0.006618976593017578,0.49025582864423034,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,1009,0.01,0.07291666666666667,0.9270833333333334,96,-0.14783944189548492,0.0013180442248181925,nan,0.0147552490234375,0.4906894267119092,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1000,0.01,0.3229166666666667,0.6770833333333334,96,-0.27266258001327515,0.0008681905088771525,nan,0.0023775100708007812,0.48833765649555577,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1001,0.01,0.2708333333333333,0.7291666666666666,96,-0.13130241632461548,0.00029482723028090703,nan,0.0016829967498779297,0.4888057452326492,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1002,0.01,0.0,1.0,96,0.07695512473583221,0.6295834333432715,nan,0.00015974044799804688,0.0,True,True
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1003,0.01,0.0,1.0,96,0.034282341599464417,0.6295847842836199,nan,0.00011563301086425781,0.0,True,True
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1004,0.01,0.28125,0.71875,96,-0.2615768015384674,0.00023278569884146156,nan,0.0009112358093261719,0.4888666095158586,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1005,0.01,0.0,1.0,96,0.28470245003700256,0.6295789302406593,nan,0.0002455711364746094,0.0,True,True
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1006,0.01,0.22916666666666666,0.7708333333333334,96,-0.26149553060531616,0.0009341946840905994,nan,0.004659414291381836,0.4894530189674835,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1007,0.01,0.28125,0.71875,96,-0.2608807682991028,0.0008686050984037164,nan,0.00504612922668457,0.4886943544524374,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1008,0.01,0.23958333333333334,0.7604166666666666,96,-0.24195048213005066,8.894469205322062e-05,nan,0.0011205673217773438,0.4894822101122507,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,1009,0.01,0.3125,0.6875,96,-0.16462965309619904,0.0006944493338360385,nan,0.0038118362426757812,0.48861014217208953,False,False
fronto_d1.0,position+grad,free,clean,1000,0.05,0.010416666666666666,0.9895833333333334,96,0.01290467195212841,3.5920090877572527e-07,nan,0.0018892288208007812,0.4912276568078902,False,False
fronto_d1.0,position+grad,free,clean,1001,0.05,0.020833333333333332,0.9791666666666666,96,0.014766087755560875,3.492955713068445e-07,nan,0.0013692378997802734,0.4903320873749877,False,False
fronto_d1.0,position+grad,free,clean,1002,0.05,0.020833333333333332,0.9791666666666666,96,0.012379471212625504,3.525820267619908e-07,nan,0.00040984153747558594,0.49068658791206626,False,False
fronto_d1.0,position+grad,free,clean,1003,0.05,0.041666666666666664,0.9583333333333334,96,0.013076690956950188,3.445163712138526e-07,nan,0.0009624958038330078,0.49102234941314665,False,False
fronto_d1.0,position+grad,free,clean,1004,0.05,0.052083333333333336,0.9479166666666666,96,0.014817926101386547,3.366169498289112e-07,nan,0.0015227794647216797,0.49066754653396283,False,False
fronto_d1.0,position+grad,free,clean,1005,0.05,0.08333333333333333,0.9166666666666666,96,0.014814943075180054,3.28558985924133e-07,nan,0.000507354736328125,0.4908608432506162,False,False
fronto_d1.0,position+grad,free,clean,1006,0.05,0.0,1.0,96,0.012252495624125004,3.5614186385986967e-07,nan,0.0008103847503662109,0.49119266154501784,False,False
fronto_d1.0,position+grad,free,clean,1007,0.05,0.020833333333333332,0.9791666666666666,96,0.012139211408793926,3.489268592618974e-07,nan,0.0005495548248291016,0.49136874370628436,False,False
fronto_d1.0,position+grad,free,clean,1008,0.05,0.020833333333333332,0.9791666666666666,96,0.01285247877240181,3.418307154275462e-07,nan,0.0010826587677001953,0.4907775842200125,False,False
fronto_d1.0,position+grad,free,clean,1009,0.05,0.052083333333333336,0.9479166666666666,96,0.013366485014557838,3.562791820205877e-07,nan,0.0004208087921142578,0.4904466067476272,False,False
fronto_d1.0,position+grad,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,0.010758770629763603,3.3754108345653403e-07,nan,0.0006427764892578125,0.4885791165043429,False,False
fronto_d1.0,position+grad,free,mixed,1001,0.05,0.3125,0.6875,96,0.012133527547121048,3.5054629138426906e-07,nan,0.0007550716400146484,0.4877063572233944,False,False
fronto_d1.0,position+grad,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,0.010180901736021042,3.431386596115545e-07,nan,0.0009069442749023438,0.4882309237541397,False,False
fronto_d1.0,position+grad,free,mixed,1003,0.05,0.3229166666666667,0.6770833333333334,96,0.010910713113844395,3.490596404651288e-07,nan,0.0008845329284667969,0.48853280784077446,False,False
fronto_d1.0,position+grad,free,mixed,1004,0.05,0.3333333333333333,0.6666666666666666,96,0.012351920828223228,3.4817347594720357e-07,nan,0.0010454654693603516,0.488167507835332,False,False
fronto_d1.0,position+grad,free,mixed,1005,0.05,0.34375,0.65625,96,0.012169331312179565,3.5801638356175435e-07,nan,0.0005593299865722656,0.48864462738557285,False,False
fronto_d1.0,position+grad,free,mixed,1006,0.05,0.3020833333333333,0.6979166666666666,96,0.010145238600671291,3.329488917227143e-07,nan,0.0005822181701660156,0.4885599133219161,False,False
fronto_d1.0,position+grad,free,mixed,1007,0.05,0.3020833333333333,0.6979166666666666,96,0.009959151968359947,3.6177898152210567e-07,nan,0.0006897449493408203,0.48885768003425906,False,False
fronto_d1.0,position+grad,free,mixed,1008,0.05,0.3020833333333333,0.6979166666666666,96,0.010685164481401443,3.5350083734908547e-07,nan,0.0006060600280761719,0.48828179453100123,False,False
fronto_d1.0,position+grad,free,mixed,1009,0.05,0.3125,0.6875,96,0.011096687987446785,3.3577462123822476e-07,nan,0.0017914772033691406,0.48807116874102857,False,False
fronto_d1.0,position+grad,cnn_small,clean,1000,0.01,0.052083333333333336,0.9479166666666666,96,0.0033035732340067625,3.962489616898538e-05,nan,0.0012745857238769531,0.49075280511903346,False,False
fronto_d1.0,position+grad,cnn_small,clean,1001,0.01,0.020833333333333332,0.9791666666666666,96,0.002967577427625656,0.00011028129639032252,nan,0.0053331851959228516,0.4910558459305651,False,False
fronto_d1.0,position+grad,cnn_small,clean,1002,0.01,0.03125,0.96875,96,0.0018617820460349321,0.00011035177127443005,nan,0.004414081573486328,0.49100455859551523,False,False
fronto_d1.0,position+grad,cnn_small,clean,1003,0.01,0.020833333333333332,0.9791666666666666,96,0.0015475805848836899,2.986715760656413e-05,nan,0.01597142219543457,0.49110819058924016,False,False
fronto_d1.0,position+grad,cnn_small,clean,1004,0.01,0.03125,0.96875,96,0.002277941443026066,8.717666279775272e-05,nan,0.001878499984741211,0.4909945679578,False,False
fronto_d1.0,position+grad,cnn_small,clean,1005,0.01,0.052083333333333336,0.9479166666666666,96,0.00400565005838871,2.5481522072584273e-05,nan,0.0013213157653808594,0.49067485281685663,False,False
fronto_d1.0,position+grad,cnn_small,clean,1006,0.01,0.052083333333333336,0.9479166666666666,96,0.003594419453293085,1.2516845004137661e-05,nan,0.005545616149902344,0.4907033946902208,False,False
fronto_d1.0,position+grad,cnn_small,clean,1007,0.01,0.020833333333333332,0.9791666666666666,96,0.0013768734643235803,3.0463873192216242e-05,nan,0.003999948501586914,0.49105620036948144,False,False
fronto_d1.0,position+grad,cnn_small,clean,1008,0.01,0.0,1.0,96,0.4246077239513397,0.629584484074272,nan,8.606910705566406e-05,0.0,True,True
fronto_d1.0,position+grad,cnn_small,clean,1009,0.01,0.010416666666666666,0.9895833333333334,96,0.001468324800953269,1.0622301564961975e-05,nan,0.0020627975463867188,0.49104697819865833,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1000,0.01,0.2916666666666667,0.7083333333333334,96,0.0006539594614878297,5.7042317429589586e-05,nan,0.0012447834014892578,0.48883474991618986,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1001,0.01,0.28125,0.71875,96,0.0005381269147619605,9.222198666168888e-06,nan,0.0003638267517089844,0.4888726303102435,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1002,0.01,0.28125,0.71875,96,0.0008240729803219438,1.5256760432845225e-05,nan,0.0004954338073730469,0.4888344706873064,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1003,0.01,0.28125,0.71875,96,0.0006655174074694514,6.510050521220386e-05,nan,0.0030041933059692383,0.48884803742256017,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1004,0.01,0.28125,0.71875,96,0.0006827054894529283,1.9969353083376496e-05,nan,0.0008871555328369141,0.48886932262492144,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1005,0.01,0.28125,0.71875,96,0.0007696838583797216,2.3128925061062707e-05,nan,0.0006244182586669922,0.48882953361259673,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1006,0.01,0.2916666666666667,0.7083333333333334,96,0.000855795806273818,1.6365585560139438e-06,nan,0.0012745857238769531,0.48887364896590935,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1007,0.01,0.2916666666666667,0.7083333333333334,96,0.0007362974574789405,1.5812035911985158e-05,nan,0.0005636215209960938,0.48884938154885293,False,False
fronto_d1.0,position+grad,cnn_small,mixed,1008,0.01,0.28125,0.71875,96,0.0006332394550554454,4.3372600011170845e-05,nan,0.0016024112701416016,0.48883563736853775,False,False
